tweet_id	text_text	twitter_user_id	abuse
476148299850739712	"""i don't know why people take adderall when they can just drink coffee"""	2467527554	0
475120660377636866	ahhhhh i want to but i don't want to. i looking at the seroquel like bheat or naaa	241617416	0
475721385067941888	when i don't take seroquel can't sleep and when i do i can't stay awake	1861342860	0
476949643360608256	“: adderall had me finding a use for my old legos ” super creative	125547779	0
475484750891581440	because eg takes adderall like if it's candy. they always win somehow because of the addy.	888130513	1
475291067244625921	omg you've gotta get seroquel only thing i can sleep with	350462796	0
476859710549684224	lmaoo damn, that's how i am when i take it too late. seroquel will knock me out but i never take it unless i rly can't sleep	158806167	0
475493795698851840	 then some lady asked me if i was trippin on adderall	312172205	0
475411098750181376	“: adderall had me finding out victoria's secret” rrrribich	2335889114	0
475578550079479808	lamotrigine is fine but not sure how effective. changed from seroquel because i put on stone in months!	546053564	0
475471186910916608	i wanna take some adderall and play piano tiles and see if it helps	443459541	0
476783539405725696	“: adderall had me cooking up some ramen ” this is me though ...	322311972	0
475363827832614912	the perfect amount of c4 is like adderall for lifting. its great.	297641020	0
474941445145919488	i've heard girls that do a shitload of mdma that were on adderall can become sterile so there's an option	24134352	0
476730181689032704	i find that article ridiculous as it is psychiatrists who jump to conclusions throw ppl on seroquel  the like.	370439410	0
481131845463977984	(1/2) quick check-in: surgery done, took about hours. still very dopey and have oxycodone this time for the pain. yes, i admit to...	40303524	0
480810229072801792	i loved adderall when i was on it! nothing now. i miss it! caused problems w/ palps.	44484303	0
480203068492230656	the only structural difference between hydrocodone and oxycodone is a hydrogen, for hydrocodone, and a hydroxy group for oxycodone	492429478	0
480562709327409152	is seroquel out of stock, somebody is missing since june ?	144455544	0
480913293230362624	if i was a rapper rn my mix tape would be called : oxycodone slumber party	1209288619	0
480129668717092864	so taking adderall makes you cool? i guess i was a pimp everyday fourth grade to junior year of highschool.	2479321897	0
480140870549635072	“: this is how you should eat oreos ” adderall had me like...	588590869	0
480927658294149120	also if some people take adderall that doesn't need it, it can make them spazz tf out.	568197111	0
477109854692077568	adderall had me finishing a school semester in days	110198710	0
481119998207733760	“: i'll be pretty bummed out if i don't take adderall once in my life” that's what i'm saying adderall sounds fucking great	540487989	1
480402214997856256	where is my mother to force my adderall down my throat  make me do hours of calc/accounting....mother?!?!	353165557	1
480083734872354816	elain why i have to resort to taking adderall to finish this question - online job app... fuck	2377702674	1
480425321326735360	the psychiatrist suggested that seroquel might also help with my struggles sleeping. :/	41588300	0
480457935903281152	they are trying to kill me, psychologically. told them adderall helps me, they refuse to prescribe me that, but they drug me up with invega	277263358	0
480094236532953089	welp. i've been up for probably two hours today, having on and off sleep. losing your tonsils suck, and oxycodone is one hell of a drug...	1631104626	0
480714517593083904	i'm on seroquel too. and lovan (prozac), lorazapam and lyrica. and breast cancer meds, vitamin fecking d and analgesics. blah	179074771	0
480245907170947072	naw forget the whataburger.... i'll take mg of seroquel stat instead	99214789	0
480927840204898304	nothing i'm waiting for seroquel to help take me down a notch. i think i metabolized coffee better than usual this evening.	1944626622	0
480158633377169408	""": time for you to sleep..."": nipple. cheese. macon"""" being high on seroquel"	1321437590	0
480415037937315840	i wonder if my moms gonna let me drive while i'm under the influence of oxycodone	557001947	0
481142732753088513	or i'll take adderall and let's hope my uncle doesn't notice.	861347156	0
480965425153323008	oxycodone is supposed to be a depressant.  yet, for me it's a stimulant. . ? kurrently: .	18543721	0
480081661233618944	seroquel messed w my heart...may have been upped to fast but lithium i've been on for yrs now	64067642	0
480191788938829824	it doesn't matter how tired i feel, i don't sleep on this oxycodone	402686156	0
481089989644910592	new lana is good, i started listening last night while dropped on seroquel walking to my friend's house to like fall over rag-doll style	2236886318	0
480692177035866113	voluntarily walked km 'for fun' that wouldn't have happened on old seroquel dose!	336773694	0
480355987300175873	the hospital have me big ass pills of oxycodone i feel so numb.	190101524	0
480818572311429120	i want to slow dance alone in my bedroom to oxycodone by glassjaw.	23461484	0
477115173535096832	""": "": adderall had me hopping out of bed like "" "" haha omg dude"	1378493996	0
480920056021671936	took a mg seroquel and i'm so excited for good sleep.	453399890	0
480618013603799040	turns out it wasn't the beer that made my face swell. it's a huge infection in my gums. oxycodone party it is then.	53277477	0
480805250446934016	tsa mo robala. span kaosane. doesn't seroquel make you dizzy with sleep?	2502024723	0
480105228285784065	how big are seroquel xl compared to depakote	616994833	0
480262332845940736	*hugs* i found seroquel very sedating, it was horrible. hope you have a good day x	598609242	0
481003762270863361	- prince district jfo drug unit arrested a yr old man fri. after finding hydromorphone and oxycodone in a car in north bedeque.	2414209627	0
481084223697072128	walt took some oxycodone this morning  he tripping	36402258	0
480517580034039810	you got oxycodone for lasik ?? why? when i had done took one valium. period.	17088240	0
477087265106456576	i need adderall now if i'm going to make it through this long day.	2578569868	0
480177988211060736	on the plus side, if it works, ill just save the oxycodone for bedtime,  maybe drink less alcohol as a result. hope my body's listening!	19067988	0
480759572123381760	snorted a line of oxycodone last night  swear i was feeling alllll types of waysss since i was on molly.	856800007	1
480155460457091072	turns out every pharmacy in the city is out of adderall	26369634	0
480817740148506624	i hate that oxycodone makes me feel hella nauseous but it's the only thing that helps with my pain	65834140	0
477030853738905600	r u and sleep always beefin, cant, wish u could funtion for days without sleep?.. is the adderall	103496653	0
480838103750295552	well that sucked. i was hoping for a shoesdinger win today. not enough adderall today	2582743387	0
480750693985558530	i got sick from my seroquel and kept vomiting lime green stuff	525040879	0
480236802918191104	i'd have to be put to sleep for wks or given something stronger than oxycodone	2285214823	0
480153025760477185	alright so the plan is. snort adderall then count the stars in a star wars movie	2372241951	1
480544289894588416	“: i wasn't on acid i was on oxycodone ” lmaooo. whatever you were on. you were saying the craziest things	417482666	0
480952050943934465	why just drink a lot or just take a seroquel to get to sleep when you can do both?	17802373	1
480956252176928768	, this seroquel is really starting to kick in. i'm going to bed night bitches	608572681	0
481345213630136320	annnd good night. let's hope seroquel doesn't fuck with my heart and i wake up feeling better than i did today. with no cardiac arrest kthx.	2327656934	0
481154862697418753	true but bear in mind it's frequently dosed to mg daily. do you find the seroquel adds huge weight gain?	411033199	0
482109805528502272	im really feeling this adderall now bc im being super nice to everyone i even apologized for being a shit head to my mom	1120356056	0
481612783113347072	i really need to take my oxycodone but i have a small fear i might get addicted	1433780113	0
482118912901795842	i let the adderall and xanax take me to another planet, til the pain vanishes	799435194	0
481938323775442946	adderall and c4 pre workout	259289722	0
481289253691744256	i've never had adderall but i've heard it works miracles when it comes down to studying .... gosh it would be clutch right now!	238358439	1
481291616099901441	i just realized how different adderall and xanax are from each other lmao their like fire and ice	96056889	0
482222704062251008	that adderall diet got you bitches lookin like holocaust victims	378663860	0
481219234383814656	adderall has me organizing every little detail of my room right now	358425357	0
481243857493831680	i was feelin like shit! but then i ate mg of oxycodone and a couple bars now i'm feelin groovy	613593436	0
482232065547456513	pt last night with gi issues/crohns including multi surgeries takes mg oxycodone q3h. stunning.	25952624	0
482426790946697217	lets pop some oxycodone and see what it has in store for me tonight	47487446	0
482152977860292609	shots of espresso and mg of adderall to start my morning because im sleeeeeepy	1965218030	1
482345101805776896	im still confused how adderall has its own account on twitter	568640575	0
481463641615499264	gonna eat then take this adderall  read my books.	256799495	0
482046913156755456	i really shouldn't have taken that adderall earlier	401035326	0
482601397825724416	i'm about to take a nap, oxycodone not making me feel good	359722776	0
482166168065568768	and enzyme cyp3a4 is responsible for hydrocodone to norhydrocodone and oxycodone to noroxycodone.	1439590734	0
481869214895316992	adderall had me like noticing you don't even have the good orange adderall in your avi	2331052747	0
481817062764216320	prof ballard was referring specifically to seroquel for psychotic symptoms in parkinson's disease	21848976	0
481815178255032321	seroquel ~ wanted to sleep until afternoon. no interest in life. no quality of life! mg.	254446360	0
481347388259307521	adderall and puberty gave me the body i have today tbh	603114442	0
481626958564823040	twitter removed yesterday. fb page today. arrested in april in released selling oxycodone	57225858	1
482330283362906113	oxycodone more like oxyso done with sleeping /4 of the day away	304687133	0
481350197088649216	daniela ily but if i fall asleep it's not bc your boring it's bc seroquel	177453295	0
481566792788107265	natural high adderall style clean rampage dance and annoy jason time	2459344345	0
481645908459663360	true. speaking of which, just took an oxycodone pill. gonna be floating away soon. lol	80761856	0
481990691480821760	i take the adderall dosage of a child yet i'm still zoned in + hours later... go to sleep, brain.	175246359	0
481967184474697730	i had that nasty oxycodone stuff but i couldn't bear the side effects. i don't see how people take drugs for recreational use.	2474367691	0
481881245094129665	while you were on adderall scrubbing the carpet lmfao	35632305	0
481282897031073792	neighbors think im on adderall bc doing laps around my pool carrying weights	599012385	0
481192641703337988	low attention span, guess these adderall worked rocked tommy hil shirts, ones with the boat rockport kicks way before we even smoked	2266933080	0
481879415111299072	i've just started seroquel after an extreme psychotic episode. wary as my lows are worsening with it.	1535731986	0
481250648604700672	some people melt em down in a needle and shoot em up, but i pop em with seroquel like glue i'm stuck	589229907	1
482166125531123712	among many other things, cyp2d6 is responsible for transforming hydrocodone into hydromorphone and oxycodone into oxymorphone.	1439590734	0
481325027452006400	adderall had me adding a picture to all my contacts.  it's completed.	2609185251	0
481211642660028417	did you know... rush limbaugh, a self-righteous conservative, is actually a drug addict; his drugs of choice are oxycodone and hydrocodone.	2373074153	0
481733566884093952	it looks like my diabetes may be back. stress eating nothing but carbs  chocolate and my increase in seroquel the likely culprits.	376721032	0
482286516752769025	these oxycodone pills be giving me the most elaborate, vivid, and just real creative dreams. if only i could capture these images on paper!	47487446	0
481658550260084737	“: “: hershey's park is my dream come true.” on god?” it'll be like you in am adderall factory.	1948068764	0
482357245242380288	that's good. but if i have even mg of seroquel i wake up like i'm in a trance. don't like it.	2522801377	0
482257057840513024	patient stated she was taking her seroquel to help her sleep. you know that dr. lied to that crazy woman.	563982498	0
482436393839247362	seroquel needed !! that put a nigga straight to sleep last time	521084193	0
482038744875159552	it's sad when it feels like oxycodone doesn't help much with pain.	858607290	0
482569733682642946	leaving my rolling stone copies on the train for the next person. i can't read them with adhd  no water/wine to take my adderall	347851825	0
482392922147405824	their better be some seroquel in them hands shaw't ! lol	56973618	0
482247164685725698	how do you work in a doctor's office and not know what add  adderall are?	62700104	0
482007499844104192	i wonder what would happen if i took two of my oxycodone in one hour...	2462352745	0
482235657952448512	i told you twice b4 we didn't have your adderall and couldn't hold your script. what makes you think the rd time i'll say yes	316233670	0
482278620581597185	taken seroquel along with a herbal sleeping pill, so if i can't get to sleep i can at least enjoy some sweet sweet serotonin syndrome	14260727	0
483986628013092864	i was so sleepy last night felt like i had done popped me a oxycodone w/ a long island	261799149	1
483626427305041920	pills of probably adderall which...doesn't sound like much	15670452	0
482927823896592384	prescription addiction, sniffin' adderall off the counter in my kitchen!	867273048	1
483653460756553728	acl and meniscus surgery tomorrow, oxycodone and watchdogs for ps4 the rest of this week... engage.	351049082	0
482662718382407681	these oxycodone pills be having me feeling wonderland lol puts me right to sleep	488082772	0
482940183919071233	"oxycodone mg ""take tabs every hours as needed for pain"" holy fuck..."	178101524	0
484080748195246083	victor bruce m.d. of las vegas pleaded guilty this morning to conspiracy to distribute oxycodone – sentencing on oct. . more info. soon.	2427836996	0
484050965490700288	mom just reminded me that i have oxycodone to make me trip	372088155	1
482662945503985664	/ ......geeeeze....... do you want your mother on oxycodone or marijuana to get well? its always about the money shame shame.....	559705005	0
484008779223400448	this class i'm in really has me thinking about the long time adverse effects of adderall abuse. always thought they would but it's scurrryy	54757202	0
483499444902445056	damn i wish i hadn't taken seroquel now. but i ain't gettin in somebody car off seroquel again. been there done that	175193266	0
483601362245017601	the struggle of wanting a freaking special k breakfast sandwich but also just wanting to take your adderall and eat tomorrow or something.	415527805	0
483816409185914881	tooth hurts so bad mg oxycodone does nothing for the pain.	609600119	0
483586805829103617	""": oxycodone is tricky!! sometimes it knocks me out , then nights like this i'm up but moving in slomo nooo"""	29264499	0
483910691800092672	hopefully they give me some seroquel when i go to the doctor	472537815	0
482701782624129024	i'm on oxycodone rn so imma be complaining all night	514795273	0
483503101497053184	im done with this thoughts im having breakfast, seroquel makes u realky hungry like when u are eating in bed and half asleep but constanntly	26321707	0
483101065135403008	adderall had me creating actual blue prints for my houses on the sims	350787576	0
482822117202100226	it's due to the blood pressure drug i have to take because the seroquel has disrupted my metabolism to the extent i now have..	339220082	0
483594732241567744	i wouldn't be surprised if a lot of idols take adderall tbh looking at their schedules.	754395841	0
483708617464745984	see that soon as i put my phone down fucker was chewin on a bottle of seroquel	479276481	0
483977923183927296	the way i'm feeling now i would've been eecting to feel from the oxycodone	507727752	0
482947657296400386	when i was reena's  i told her i had adderall and she just stared at me like	2163431462	0
482773934429843456	just take adderall much better than a friend to distract u tbh	1416734160	0
483313829376708608	fuck me. i already feel like shit. i googled it and sure enough, some people have withdrawal symptoms from missing just one dose of seroquel	29875080	0
483740626195079168	"“: seroquel "": if i want it ima get it no questions asked that's just my mentality ""”tf"	256749208	1
483849632834134016	an oxycodone high from snorting it lasts one hour, if it is swallowed, your looking at a three hour high.	2253297418	1
484030872874921984	well timed blog for me. thanks for sharing, i'm feeling awful with seroquel and arthritis meds.	2245573925	0
482899807313223680	wow, so i don't think i've talked to my new step dad this much ever. i guess i should not sleep and do adderall more often	180913989	1
483682291235823616	and what the fuck why is adderall banned in korea i'm smdh	247855397	0
484102138780344322	"""lets take adderall and try to get busta rhymes part in look at me now"""	1044018578	0
483635025376591872	that adderall just hit me hard as fuck lol. ready to get shit done	361689046	0
483779983580487681	rush limbaugh would have to make oxycodone mandatory based on his morals. (too soon?)	17659821	0
482994996539187200	""": adderall had me chewing my water"" lmfao!! whaaaaattt?!"	801681379	0
483427153250246657	"""laughter is the best medicine"" false oxycodone plus a pint of fro yo and crying til you're dehydrated and shaking is the best medicine"	377459322	0
484075911260930048	please. they should remove this hazard boy. nigga's on oxycodone or sum'n.	1006922664	0
483276038814707712	i wish i was still in the phase of my life where i could go door to door looking for adderall	211219213	1
483657933633650688	i found and adderall i thought i had lost also!!! wtf	414435061	0
483298141069148163	ugh. i’m planning on talking to my dr about something else. i use to be on adderall but at the time my heart rate was too high from	23153779	0
482742463304445952	sry about my tweets tonight i got too many doses of oxycodone and morphine tonight	838953102	0
483419050538979329	sorry i'll be high when were walking, taking my oxycodone	496589912	0
483358727064788993	loud  oxycodone  promethazine pills ... im off it	391484283	0
483882960458768384	stoned off seroquel and norcos watching mlp friendship is magic, this show is amazing it makes me feel so happy when i watch it.	811906993	0
483513742940860416	since i ran out of seroquel my sex drive has been way up just thought i'd let y'all know	388619220	0
484021892505174016	adderall and a redbull and i'm still falling asleep damn pneumonia is kicking my ass	1496766266	0
482744684121317376	i been up days, adderall and redbull. this call is a mistake, something strong in this water bottle	593675888	0
484035951933784064	same. mines adderall and mace and tampons and like $5 in pennies so	1877079750	0
484020099658285056	i really feel for you as seroquel was a nightmare for me.i put on so much weight i couldn't do my shoes up  i felt unreal	310452081	0
482951674643095552	if u can't handle me on adderall u don't deserve me on xanax	223623886	0
483084144763621376	i usually never take pain meds, but i took my first one just now because partial toenail removal pain is the worst. oxycodone to the rescue.	30907690	0
484433996034478081	i work days this weekend, so something small could be done at night, i can take an adderall for work	431360685	1
485647204401414144	bring along some adderall if you want to keep up with the dialogue in grand budapest hotel	331911060	0
485901520026607616	lmao! i take a oxycodone after i drink and you'll be hung over free man	250292835	0
485579579898470400	adderall = inu tell them you need it because you ran out.	155140501	0
485296512503918592	i'm not even allowed to vote yet or drink barely drive a car and i've been on oxycodone and under the knife x.	2549916012	0
484638742502588420	i really hate oxycodone but it's the only thing enabling me to stand when i need to :|	41687358	0
484505694931279872	i need to take some adderall to focus on this muthafucken packets	1036769989	0
486033178159616000	all i want is a crap ton of xans , weed , shrooms , acid  adderall if possible . lol	43937807	0
486178631556030464	so basically adderall is for people who stay up til am, work at am and blame it on focus issues.	163134415	1
484717047423590400	elizabeth just asked me if oxycodone started with the letter a	327806335	0
485870248592027648	i was offered oxycodone but i said no. fuck me right?	374173558	0
486186133093879808	on a positive note i seem to have picked up out of the depression...apparently mg seroquel is the lowest i can safely go.	499299719	0
484829866890514433	a salem mom who we all knew just announced her yr old son's cause of death on fb. elevated levels of ethanol  oxycodone so heartbreaking	299315760	1
485262154313244672	can any chemist types tell me how similar oxycodone and atomexetine are?	14612123	0
484639188365475840	speed up gas pedal, i'm tryna keep up like adderall	278704303	0
486113120533106688	an ontario study finds the rate of fatal overdoses from opioids like oxycodone and morphine has soared over the past years.	193370454	0
486187156361461761	i was hoping i'd be able to come off it completely, but the difference between mg  mg seroquel was euthymia to almost suicidal.	499299719	0
485970157916135425	""": u lil faggots that love adderall needa grow the fucc up and start doing cocaine like an adult"" lmfao their both fun"	603152312	0
485548110492348417	oxycodone and vyvanse is the most beautiful combination	1581007159	1
485075475761733632	yeah i'm on oxycodone and valium so i'm passed out % of the time or at least close to if lol	26174088	0
484724975602249730	can someone deliver me adderall at jamba juice please	208290067	1
484130608646746113	right guys. dropped some oxycodone about minutes ago and it's kicking in. night y'all. (btw, i'm prescribed it, not a junkie!). x	250214902	0
484947677994442752	to clearout you need . ) adderall ) doritos ) gamma ) monster energy ) flaming hot cheetos . you will be sure to drop + . js	2506398483	0
484699525701840896	this oxycodone makes me feel numb and tired. don't do drugs, kids.	2423035064	0
485393944310984704	mg of oxycodone didn't do shit, now i can't sleep -_- and got work in hours	159751765	0
485024571184406529	took two oxycodone and i think i was supposed to take one..... well this is gonna be interesting..	506663357	0
484380693829406721	i'm gonna find one that's like adderall for engineers	143999914	0
485836758844993537	adderall will have me talking to a customer and they'll end up telling me their life story,	309424871	0
484699794791596032	im not even on adderall nd i still havent been to sleep.	198298626	0
486056224639565824	“: someone is mowing their lawn at :53 in the morning” adderall had them like	443250812	0
485977651241578496	knowing how dumb year olds can be johnny is probably snorting his prescribed adderall and chasing it down with a redbull and vodka.	131353991	0
484764571715239936	i'm gonna need some adderall if i'm hoping to pass this class..	350020699	1
486164151199629312	i'll try...unless the seroquel kicks in again, then i'll have to focus on that again.	339220082	0
484167047463862272	took a quarter of an mg oxycodone and i'm bloooooown	18573064	0
484396778687434753	all the hoes trynna get geeked up on adderall ... no bueno . that shit gross	276795935	0
484519431461404674	. a very disoriented woman came in to report taking at least oxycodone pills before driving off in her blue jaguar.	2372917285	0
484543564761022466	this oxycodone isn't numbing the pain like i had hoped.	702022950	0
485976550245138433	he's a cleveland brown... not seahawk rt : prob adderall honestly.	44217058	0
484520092861235200	"for example: ""joy division sounds how being on adderall while naked in a swimming pool at night feels"" would be inappropriate yet here i am"	44583931	0
484474821762228225	if i took adderall my whole life i would've had a lol	382151114	0
485531577670455296	oxycodone is a great way to shrug off responsibility for the day.	612248457	0
484423572803182593	came to the realization that i will not make it through life without adderall	390484084	0
485124487231205376	but what the don't realize is adderall gives you ed. lmfaoo.	286394613	0
485608265506885632	have a friend in sports med locally. sees lots of pro athletes. adderall is every bit as common as he tells it.	6479652	0
484919550702411776	the adderall makes him not finish so no release builds up testosterone	2159662937	0
484200260151943169	i know how ya feel. had to have uneected surgery last week, and still take my oxycodone periodically.	47965332	0
484238646459912195	i would like to give a huge thank you to my mg dose of seroquel for not making me sleep. it's been a pleasure, you not doing your job.	2593688454	0
484195916211945473	"well if your doin ""oxycotton"" then yeah but oxycodone  oxycodeine ain't shit"	1375619262	0
485795424540700672	i hate adderall but i fuckin need one today lol i'm boutta die tryna stay up all day	66521840	0
484817986478305280	in my eerience, lesser opioids are quite effective post-surgically. using oxycodone for that is excessive.	485774322	0
486044038219329536	prescription for : seroquel mg (seroquel); one-half tablet once daily per orem for bipolar disorder.	147194666	0
486123130113753088	think they all got scared off after seroquel 'no weight gain' fiasco.	284739451	0
485137396909236224	see, i'm similar. i haven't slept without seroquel since... well, since i was in treatment!	339220082	0
484171051673612290	ecstasy and oxycodone till we overdose.	2336648302	1
484492165532246017	i play like i am on adderall on my monitor. on my tv i play like i am half retarded.. idek.	1278873811	0
486617098312253444	after his honeymoon, a man must come to terms with life commitment, loss of identity and oxycodone addiction.	2597415985	0
487276919743057920	well i have some oxycodone left from the surgery if it's not quite there.	15388781	1
486188384600072192	taking an adderall before driving is not good because now i'm trying to clean my car while driving	231296913	0
487343211182964736	i make way too many plans after taking adderall that i later regret after taking xanax.	96902626	0
486191749245980672	...never been so stable for so long. and this blip was cos we messed with the meds. so depakote  seroquel are working for me	499299719	0
486678654341353472	on the bright side, i finally got a bid day dress i like during my adderall online shopping	48917076	0
487314560894791680	something like medical marijuana is more compassionate than oxycodone and other painkillers, he said	18179115	0
486726826757480448	my mama gave me some oxycodone that shit got me so damn calm idk if i should be worried	295289280	0
486372871426416640	need to get more pain meds, some sleeping pills, possibly adderall	385671338	0
486199817329467392	yrs ago they put me on venlafaxine, seroquel  mirtazipine. the mirtazipine made me so sick  gave me bad stomach cramps...	499299719	0
486882488476651524	i know that stoners want to glorify the usefulness of pot but it cant replace drugs like oxycodone alprazolam zoldipem stop kidding yourself	2531772334	0
487443107105894401	ibuprofen mg and benadryl and oxycodone and prednizone... i shouldn't be in pain.....	449790535	0
486269079141875712	brave new world: americans consume more than % of the worldwide supply of oxycodone and almost % of hydrocodone opioids.	19483104	0
487008368557441024	"i told my grandma j was busting out my oxycodone and she said ""hey thats the way to do it"""	771060624	0
486967382146306048	thought i mentioned it, but neither works on me. tried them  they may as well have been placebo pills. liquid oxycodone too.	7717282	0
487415203722571776	ima tell u wat china needs she need jesus! klonopin a straight jacket seroquel the holy spirit might need an ercist holy water to	37460486	0
486350963066695681	took my adderall at tonight. that was a dumb move kb. dumb dumb move.	1146053084	0
486831191967162368	do you guys have clonopin? ambien -4 mg.? seroquel x10 days post-op status made me sleepy	416009248	0
486745120046592000	i took the last of the oxycodone today... pillz on deck n da am tho meant that	201942768	0
486290433375744000	attention all: i'm high on percs and oxycodone and let sella win	420643861	0
486780948688953344	i tried seroquel for my mood. couldn't tolerate the sedation.	65960842	0
486926525129056256	prozac  seroquel “: who's raising will smith kids?”	1149747374	0
487446542417027072	educate yourself about seroquel and know its side effects.	825698197	0
486249342546632704	some of these prescribed meds have no reason to be legal . just a thought , like seroquel wow ...	256314415	0
487163605209845760	justine just offered me oxycodone for my stuffy nose	446720483	1
486227615083401216	i've been up for three days adderall and redbull, this call is a mistake there's something strong in this water bottle.	448968936	0
486331989474033664	i get like milligrams of oxycodone a day i'm losing it	250233875	0
487025530898632704	oxycodone pill going for $80 in salt lake city? it may be time to sell dope.	389755417	1
486417557717401602	ive tried seroquel and it just made me gain so much weight. prozac alone was fine. i just wanna get better.	2277112611	0
487152914511970304	service with boots so they do all the work the only thing they can put on repeat is the oxycodone as it's a controlled drug	724920031	0
486547962755960832	every ml of this oxycodone super concentrate syrup i got equalys mg oxycodone, and we each got mg oxycodone	331107668	0
487073896995512320	hey dianna, how are you? my doc won't prescribe klonopin, i've been prescribed ambien/zolpidem, diazepam and seroquel	37536593	0
486840243086426112	wow. seroquel knocks me on my ass, but it does give me weird dreams.	131660077	0
486794733595811840	well in that card you need valium and oxycodone in large quantities. you may not leave the house for a month or tho	1425304734	0
487028633773428736	ambien, zolpidem, seroquel for sleep. clonazapem for anxiety. i've been ptsd since hit by tornado last year, this helps	2518555470	0
486303142175604736	yeah i was on norco then they gave me something a lot stronger oxycodone i think? idk trippy af man	744212760	0
486528692693516288	been to see consultant he's putting me on venlafaxine and upping my seroquel to mg a night i'm fucked!	320769814	0
486503340449083392	this times a million. adderall plus regular meds? i've heard?	377299169	0
486797392679677953	see i'm good on that, i'm too wavy for pills that oxycodone shit sound like it hurts by default	378921551	0
486354273748672513	why do i always get the best pain pills...2 cheers to this oxycodone	257725802	0
487391030275100672	the grandma was all in the restroom tu on whiskey and oxycodone ahahaha	130327860	0
487238035956707328	you know you're fucked when oxycodone doesn't work anymore. *throws box at wall*	18865521	0
486989861862125568	am i the only one who cleans when they are bored ? i feel like i just took adderall and now my house is spot less.	433880484	0
487326581036052480	south sound school teacher arrested for selling oxycodone and heroin. even sold during school hours but not students. more soon	320325866	0
486231534941523968	oxycodone is a life saver, took care of my cramps in .	214237086	0
487293624162332672	pictured: me waiting for the hours i have to wait between taking oxycodone pills to be over.	217891176	0
487353025879502848	i just took oxycodone ((it's prescription im not a junkie)) and now im gonna play the kim k game	1723933968	0
486844115175227392	for that remark should slip about mg of seroquel in your morning diet dew	2416336062	0
486749172792455168	oxycodone will be my best friend for the next week or so.	119205443	0
486399699520208896	but she's like pale vampire white ib kid probably does hella adderall and a virgin who's life is god	2465413735	0
486708334913802240	and a number of people that take oxycodone without abusing it. i'm one of those.	25614085	0
487210441613926400	adderall and lindt truffles....the breakfast of champions	1654585453	0
486945281968439296	i'm in the hospital on oxycodone waiting for my mom to pick me up talk about a bad week.	22062007	0
486898636039544832	po (by mouth): oxycodone mg; iv: dilaudid rt hey what's your drug of choice?	18543721	0
488006017137926146	i'm drained..completely drained..and i have no adderall	158806167	0
488203298684424192	i feel really good right now. it's too bad drugs are addicting. i just had a oxycodone and it's a pleasant feeling.	22739620	0
487729933297258497	i'm sorry oh man i'm on oxycodone bc i got my wisdom teeth out i am not in my right mind	1723933968	0
488006061828612096	adderall had me writing paragraphs in my thank you cards	925315400	0
488856270284554240	vyvanse or adderall are the only prescription drugs i would fuck with on a daily	1118488890	1
487468864641323012	medical marijuana vs. medical oxycodone kinda surprising one is demonized and the other isnt	1698437246	0
488840939285512192	newsday: duane reade pharmacy technician in manhattan stole oxycodone pills, sold them on long island and elsewhere, say feds ...	538981873	0
488743810562662401	yeah, canada's generic controlled-release oxycodone is in high demand south of the border.	17922098	0
487822881523376128	just to top things off, i had an allergic reaction to the oxycodone pain meds my dr gave me cool beans.	454411740	0
488569482248343552	i don't really have much to say regarding my recent absence... only that oxycodone is a hell of a drug. = = ;;;	2336030816	0
487763435136884736	on a related note i just took some oxycodone i got after my surgery yesterday. i have no idea how that will affect tweeting.	286220561	0
487739205338947584	"""isn't it weird that oxycodone and pepsi cola sound the same?"""	1607229914	0
488897245883142144	"i get that w/ pain meds. pt:"" the oxycodone is for my back, the hydrocodone is for my knee,  my apap is for my toothache."	302916920	0
487463426264809472	my mom dead making pancakes rn she prob popped some adderall	482639492	0
488048387887857665	"""i felt like eggs were rolling on top of me"" on oxycodone"	1247908681	0
488158690755608578	let me get these tweets off cuz this oxycodone is kicking in!!	28046359	0
487811879985614849	trying to transition from oxycodone to tylenol is a joke	26174088	0
488820055329603585	"i have liver cancer. they gave me oxycodone for pain. the label says ""taking this medication may cause serious liver disease."" umm..."	29365192	0
487916213855850496	maybe drop the seroquel by /200mg but then take the full dose with you in-case something happens then?	521747881	0
487664265172496384	i mean maybe if i had a trust fund and an adderall prescription, things wouldn't be this way	50804377	0
488775468892831744	so that concludes oxycodone and dilaudid. morrow we'll look at benadryl and morphine.	2545915939	0
488547184040628224	even oxycodone doesn't stop all the pain. cramps are of the devil man.	187752732	0
487486117101711361	so the doctor prescribed me some oxycodone so you could say i'm pretty much a drug addict...	574144052	0
487656584076865537	y'all are funny!!! lol but errbody wants adderall today so i gotta get back to work	107233263	0
487903321705816064	probably not gonna sleep tonight thanks to taking my adderall too late today. :')	1164593863	0
487687269206093824	an adderall and cups of coffee later.. time to bang out all my homework	37828326	1
488736827994832896	wisdom teeth out, oxycodone in. thank you dr.bryan house.	1649751386	0
487853554380853248	well apparently oxycodone makes me a nicer person...	1425745759	0
488955190507089921	oxycodone doesn't normally make one giggle aloud (alone)at :56am on a tuesday morning, right?	15954761	0
488624092380422145	oxycodone use today: to relieve moderate to severe pain. cancer pain!!	2545915939	0
488725652930322432	lmao like what else is it good for!! rt : i only have tinder to fuck with people when i'm on adderall and bored	44989702	0
488855218172350464	if you ever want to feel the best feeling kiss in the world do it when you've taken some oxycodone borderline nothing compares agh fuck	299223444	0
